sampno,sequence,d16_vehtype,veh_year,veh_make,veh_model,d16_vehfueltype,veh_make_oth,d18_how_acquired,d18_replacement,d18_year_acquired,d18_season_acquired,d18_annual_mileage,d18_mpg,d18_replace_time,d18_dispose,d18_currentuse,pevowner
2528,1,13,2005,,,1,,3,2,2013,1,10000,15,2,4,2,0
2534,1,12,2012,,,1,,1,1,2014,5,15000,20,4,2,3,0
2534,2,2,2012,,,1,,3,1,2016,3,15000,24,4,2,3,0
2534,3,13,1993,,,1,,3,2,2012,5,5000,17,4,2,4,0
2534,4,11,1987,,,1,,3,2,2011,5,10000,16,4,2,4,0
2536,1,3,2012,,,10,,2,1,2014,3,20000,50,2,1,3,1
2536,2,9,2016,,,9,,2,1,2016,3,12000,50,2,1,3,1
2536,3,3,2016,,,1,,1,1,2016,3,10000,30,4,2,2,1
2536,4,3,2011,,,10,,2,1,2012,3,20000,50,1,1,3,1
2536,5,9,2008,,,1,,1,1,2009,2,15000,15,1,2,2,1
2537,1,11,2011,,,5,,3,1,2016,3,10000,125,4,1,5,0
2543,1,2,2004,,,1,,1,2,2004,1,8000,21,2,1,2,1
2543,2,2,2015,,,3,,1,2,2014,1,4500,38,4,1,2,1
2547,1,3,2014,,,1,,3,1,2016,4,18000,23,2,1,3,0
2549,1,8,2002,,,1,,3,1,2002,5,12000,15,2,2,6,0
2549,2,10,1990,,,1,,3,2,2006,4,6000,17,4,5,5,0
2549,3,12,2007,,,1,,3,2,2012,5,12000,13,1,7,2,0
2549,4,8,1992,,,1,,3,2,2008,5,15000,14,1,5,5,0
2552,1,11,2015,,,1,,1,1,2015,2,500,18,5,-1,2,0
2552,2,11,2015,,,1,,1,1,2015,2,500,18,5,-1,2,0
2552,3,11,2015,,,1,,1,1,2015,2,500,18,5,-1,2,0
2552,4,11,2015,,,1,,1,1,2015,2,500,18,5,-1,2,0
2552,5,11,2015,,,1,,1,1,2015,2,500,18,5,-1,2,0
2555,1,9,2016,,,1,,1,2,2016,2,3000,23,4,2,2,0
2557,1,8,2003,,,1,,1,2,2003,1,10000,17,6,3,3,0
2557,2,8,2014,,,1,,1,1,2014,1,8000,18,4,2,3,0
2557,3,5,2009,,,1,,3,2,2009,5,7000,17,6,2,3,0
2559,1,9,2011,,,1,,1,2,2011,4,12000,16,2,1,1,0
2559,2,11,2011,,,1,,1,1,2011,4,15000,15,2,1,5,0
2559,3,11,1996,,,5,,3,1,2001,2,15000,18,2,2,5,0
2559,4,11,2012,,,5,,1,1,2012,1,20000,16,3,1,5,0
2561,1,11,2013,,,2,,1,1,2013,5,30000,20,2,1,6,0
2561,2,11,2009,,,1,,1,1,2009,3,30000,15,2,1,5,0
2561,3,10,2002,,,1,,3,2,2015,5,5000,20,3,2,1,0
2562,1,3,2014,,,3,,1,1,2014,1,14000,112,4,2,2,1
2563,1,3,2014,,,1,,2,1,2014,2,19000,28,1,6,2,0
2565,1,2,2016,,,3,,2,1,2015,4,10000,54,3,6,2,1
2566,1,9,2001,,,1,,3,1,2006,5,35000,14,2,2,1,0
2569,1,3,2014,,,3,,3,1,2016,2,22000,60,3,7,2,1
2569,2,8,2004,,,1,,1,2,2004,1,7000,19,1,7,6,1
2570,1,3,2013,,,1,,1,1,2013,5,100000,28,3,1,6,0
2571,1,2,2001,,,1,,4,2,2016,1,6000,25,3,2,1,0
2571,2,4,2006,,,1,,3,2,2015,3,6000,18,2,2,1,0
2571,3,10,1996,,,1,,3,2,2013,2,1000,15,4,5,6,0
2571,4,12,2003,,,1,,4,2,2015,5,0,15,1,3,6,0
2572,1,3,2014,,,3,,1,1,2014,1,15000,48,4,1,3,1
2573,1,11,2010,,,1,,3,2,2013,3,30000,15,2,4,1,0
2573,2,11,2011,,,1,,3,2,2014,2,25000,15,3,2,5,0
2573,3,11,2008,,,1,,3,1,2012,4,15000,12,2,4,1,0
2573,4,11,2007,,,1,,4,2,2012,4,10000,13,3,2,1,0
2573,5,11,2013,,,1,,3,1,2015,3,35000,18,3,2,1,0
2575,1,3,2012,,,2,,1,2,2012,5,10000,28,4,2,4,0
2594,1,2,2015,,,3,,2,2,2014,2,15000,45,1,6,2,1
2599,1,9,2007,,,2,,1,1,2007,5,10000,20,5,-1,1,0
2599,2,9,2009,,,2,,3,1,2009,5,10000,20,5,-1,1,0
2601,1,3,2014,,,2,,1,1,2003,4,15000,40,3,2,6,1
2601,2,3,2015,,,3,,1,1,2003,2,12000,70,4,2,6,1
2603,1,3,2012,,,1,,3,2,2015,1,14000,14,2,2,2,0
2604,1,9,2017,,,3,,2,1,2016,3,10000,20,1,1,1,1
2608,1,9,2006,,,1,,3,1,2007,1,10000,18,1,1,1,0
2608,2,3,2012,,,4,,3,1,2013,2,8000,18,2,2,1,0
2608,3,13,2010,,,1,,3,2,2012,2,5000,10,3,1,1,0
2609,1,8,2017,,,1,,1,1,2016,4,30000,26,2,1,3,0
2611,1,2,2017,,,3,,2,2,2016,2,12000,250,2,6,3,1
2618,1,9,2014,,,1,,1,1,2014,4,7500,16,4,2,2,0
2618,2,4,2005,,,1,,3,2,2011,2,10000,21,3,2,2,0
2618,3,11,2014,,,5,,1,2,2014,3,20000,22,2,2,5,0
2618,4,11,2015,,,1,,1,1,2015,4,15000,18,4,2,2,0
2618,5,11,2010,,,1,,1,1,2010,3,15000,13,1,2,5,0
2619,1,1,2015,,,9,,2,2,2015,2,10000,110,2,6,2,1
2620,1,2,2011,,,1,,1,2,2011,5,14000,23,1,2,2,0
2620,2,2,2009,,,2,,1,1,2010,1,5000,24,3,2,6,0
2626,1,3,2014,,,3,,1,1,2014,2,7000,45,1,1,4,1
2626,2,11,2014,,,5,,1,2,2014,2,4000,19,1,1,5,1
2631,1,8,2016,,,1,,1,2,2015,4,10000,25,3,1,3,0
2631,2,8,2009,,,2,,1,1,2008,2,6000,30,2,1,2,0
2631,3,11,2012,,,1,,1,1,2011,4,18000,18,1,1,4,0
2631,4,11,2008,,,1,,1,1,2008,4,12000,8,6,2,4,0
2633,1,2,2012,,,2,,1,1,2012,2,14000,30,5,-1,2,0
2633,2,8,2014,,,1,,1,1,2013,1,30000,19,5,-1,2,0
2633,3,11,2009,,,5,,3,1,2008,1,15000,18,1,1,2,0
2633,4,5,2009,,,1,,2,1,2009,2,12000,19,1,1,2,0
2633,5,5,2012,,,1,,2,1,2012,2,12000,18,1,6,2,0
2634,1,11,2014,,,1,,1,1,2003,5,10000,17,3,1,1,0
2641,1,2,2014,,,2,,2,2,2014,3,12000,47,1,6,2,0
2645,1,11,2015,,,1,,1,1,2007,1,20000,23,2,2,6,0
2645,2,11,2014,,,1,,1,1,2009,1,20000,24,2,2,6,0
2645,3,11,2011,,,1,,3,2,2015,2,15000,22,2,2,6,0
2645,4,11,2010,,,1,,1,1,2011,1,20000,20,3,2,5,0
2645,5,10,2003,,,1,,3,2,2014,4,10000,24,5,-1,6,0
2647,1,4,2013,,,9,,2,1,2013,2,12000,100,1,1,3,1
2647,2,3,2015,,,1,,2,1,2015,2,8500,27,2,1,3,1
2649,1,11,2016,,,1,,1,1,2015,4,10000,16,5,-1,4,0
2649,2,9,2001,,,1,,1,1,2001,1,4000,14,6,2,4,0
2649,3,10,2007,,,1,,1,2,2007,1,12000,15,2,2,4,0
2649,4,10,2007,,,1,,1,2,2007,1,12000,15,2,2,4,0
2649,5,9,2001,,,1,,1,1,2001,4,3000,13,2,2,4,0
2651,1,11,1997,,,5,,4,2,2011,5,8000,17,3,2,2,0
2652,1,13,2005,,,1,,1,2,2005,4,5000,13,6,2,4,0
2652,2,13,2004,,,1,,1,1,2004,2,7000,13,5,-1,4,0
2652,3,8,2005,,,1,,3,1,2007,4,15000,29,1,2,3,0
2652,4,11,1998,,,1,,3,1,1999,3,3000,18,2,2,5,0
2653,1,11,2013,,,5,,1,1,2013,1,27000,15,2,2,5,0
2655,1,9,2011,,,1,,1,2,2011,4,87000,13,2,1,2,0
2661,1,8,2006,,,1,,3,2,2013,4,6000,25,4,2,1,0
2661,2,12,2004,,,1,,3,1,2014,4,8000,22,4,2,1,0
2667,1,3,2014,,,2,,1,2,2014,1,15000,10,5,-1,6,0
2667,2,11,1998,,,1,,1,2,1988,3,12000,10,5,-1,5,0
2667,3,11,2002,,,1,,1,2,2002,4,15000,9,5,-1,5,0
2673,1,11,2009,,,4,,3,1,2015,3,40000,16,2,2,3,0
2673,2,11,2004,,,5,,3,2,2014,1,50000,19,2,2,5,0
2673,3,13,2000,,,1,,3,2,2012,1,8000,15,2,2,4,0
2674,1,3,2013,,,1,,1,1,2013,3,12000,25,3,1,1,0
2676,1,4,2015,,,9,,1,1,2015,2,12000,80,4,2,4,1
2677,1,10,1994,,,1,,3,2,2016,2,8000,27,4,2,4,0
2677,2,11,2006,,,5,,1,1,2006,5,8000,20,5,-1,4,0
2682,1,1,2015,,,9,,2,2,2015,3,9000,100,1,6,6,1
2684,1,11,2011,,,1,,1,2,2011,3,60000,13,5,-1,1,0
2684,2,10,2007,,,1,,1,1,2007,1,30000,21,6,5,1,0
2685,1,12,2010,,,1,,1,1,2010,5,10000,17,1,2,2,0
2685,2,12,2012,,,1,,1,1,2012,1,10000,17,3,2,2,0
2686,1,9,2015,,,4,,1,1,2015,4,40000,21,4,3,4,0
2686,2,2,2016,,,1,,2,2,2016,1,30000,31,4,3,3,0
2686,3,1,2013,,,1,,2,2,2013,1,25000,30,4,3,3,0
2686,4,1,2013,,,1,,1,1,2013,1,30000,30,4,3,3,0
2686,5,5,2006,,,1,,1,2,2006,2,10000,24,5,-1,3,0
2687,1,2,2006,,,1,,4,2,2006,5,50000,35,4,1,3,0
2687,2,2,2006,,,1,,4,2,2006,5,50000,35,4,3,3,0
2691,1,4,2017,,,1,,2,1,2016,1,10000,16,4,3,3,0
2692,1,3,2014,,,1,,1,1,2014,1,20000,32,3,1,1,0
2692,2,12,2016,,,1,,1,1,2016,3,12000,24,3,1,2,0
2692,3,13,2012,,,1,,1,2,2013,2,20000,14,2,2,2,0
2692,4,13,2010,,,1,,1,2,2011,1,20000,14,2,2,2,0
2692,5,13,2012,,,1,,2,2,2013,1,20000,14,2,2,2,0
2699,1,3,2009,,,1,,3,1,2016,3,7000,19,2,2,1,0
2703,1,5,2017,,,1,,2,1,2016,2,9000,23,3,1,2,0
2703,2,8,2012,,,1,,2,2,2012,2,12000,25,2,1,1,0
2703,3,2,2016,,,1,,1,2,2015,3,10000,22,4,2,6,0
2703,4,4,2014,,,1,,1,1,2014,2,15000,25,3,1,1,0
2703,5,3,2012,,,1,,1,1,2012,2,15000,25,4,2,1,0
2706,1,2,2016,,,1,,1,1,2016,2,15000,43,3,1,2,0
2706,2,5,2012,,,1,,1,2,2012,1,15000,35,6,2,2,0
2708,1,2,2014,,,9,,1,2,2009,5,15000,300,2,6,6,1
2708,2,2,2014,,,1,,3,1,2009,2,12000,250,2,7,6,1
2709,1,2,2001,,,1,,1,2,2001,5,5000,28,6,4,1,0
2709,2,3,2006,,,1,,3,1,2015,5,5000,28,4,4,1,0
2710,1,10,2016,,,1,,1,1,2016,1,15000,19,3,2,5,0
2715,1,6,2015,,,1,,2,1,2015,3,10000,27,2,1,2,0
2715,2,11,2012,,,5,,1,1,2012,1,12000,18,3,1,2,0
2716,1,12,1998,,,1,,1,1,1998,1,15000,17,1,3,3,0
2716,2,8,2002,,,1,,3,1,2005,1,6000,24,5,-1,2,0
2719,1,3,1995,,,1,,3,2,2010,4,14000,26,1,1,4,1
2719,2,3,2013,,,3,,2,2,2013,1,8000,95,1,1,4,1
2721,1,3,2009,,,1,,1,1,2009,5,6500,38,4,3,2,0
2723,1,11,2008,,,1,,1,2,2008,1,80000,18,4,1,1,0
2723,2,11,2006,,,1,,1,2,2008,1,15000,15,5,-1,1,0
2730,1,12,2011,,,1,,3,1,2015,5,10000,20,2,2,6,0
2732,1,3,2010,,,1,,1,1,2010,1,5000,25,4,2,2,0
2732,2,8,2015,,,1,,2,2,2015,1,8000,25,1,1,2,0
2733,1,10,2010,,,1,,1,1,2009,5,8000,12,2,1,4,0
2733,2,11,2013,,,1,,1,1,2013,5,8000,12,3,1,4,0
2737,1,3,2006,,,1,,1,2,2006,1,3000,22,3,2,1,0
2737,2,8,2010,,,1,,2,2,2010,3,1500,18,4,2,2,0
2742,1,8,2003,,,1,,3,1,2009,2,25000,25,1,2,6,1
2742,2,2,2014,,,3,,1,1,2014,2,25000,100,4,2,6,1
2743,1,2,2005,,,1,,1,2,2006,5,1000,21,3,2,2,0
2743,2,2,2016,,,2,,2,1,2016,2,1000,50,3,1,6,0
2743,3,13,2005,,,1,,3,2,2008,2,1000,14,5,-1,1,0
2743,4,10,2012,,,1,,1,2,2013,5,1000,20,5,-1,5,0
2744,1,2,2016,,,1,,1,1,2016,2,22000,30,1,2,2,0
2745,1,2,2014,,,3,,2,1,2014,3,6000,75,2,1,5,1
2746,1,6,2012,,,9,,1,2,2012,1,12000,105,2,2,4,1
2751,1,11,2014,,,1,,2,2,2014,3,15000,24,4,6,1,0
2751,2,10,1995,,,1,,3,2,2003,1,20000,25,5,-1,1,0
2751,3,10,1995,,,1,,3,2,2001,2,20000,25,5,-1,1,0
2751,4,11,1996,,,1,,3,2,2007,4,20000,18,5,-1,1,0
2754,1,13,1978,,,1,,3,1,1982,5,10,10,6,5,1,0
2756,1,2,2007,,,2,,3,2,2014,1,10000,40,2,2,6,0
2759,1,11,2014,,,1,,1,1,2014,1,5000,12,4,2,5,0
2760,1,3,2016,,,1,,2,1,2016,2,8000,23,2,6,2,0
2760,2,3,2013,,,1,,2,1,2013,2,8000,26,2,6,2,0
2760,3,3,2008,,,1,,2,1,2008,2,8000,26,2,6,2,0
2765,1,6,2016,,,1,,1,2,2016,1,7000,27,4,1,5,0
2768,1,3,2008,,,1,,1,2,2008,1,10000,25,2,1,6,0
2768,2,11,2007,,,4,,1,2,2007,2,15000,9,1,2,2,0
2768,3,11,1996,,,5,,1,1,1995,4,10,17,1,2,4,0
2770,1,8,2016,,,1,,1,1,2016,4,10000,13,4,2,4,0
2775,1,11,2008,,,5,,1,1,2008,1,1500,14,4,2,5,0
2785,1,9,2006,,,1,,3,2,2008,2,3000,18,4,1,1,0
2786,1,13,2004,,,1,,4,2,2012,4,8000,18,3,4,2,0
2786,2,12,2001,,,1,,4,2,2014,3,3000,15,4,4,2,0
2791,1,11,2013,,,1,,1,2,2002,3,12000,10,1,2,5,0
2791,2,11,2010,,,5,,1,2,2010,3,12000,18,1,2,5,0
2791,3,11,2002,,,1,,1,2,2013,3,12000,18,1,2,5,0
2792,1,2,2011,,,9,,1,1,2011,4,12000,115,1,2,1,1
2792,2,5,2014,,,9,,1,1,2014,4,18000,100,2,2,3,1
2792,3,13,2005,,,1,,1,1,2005,3,7500,12,1,1,1,1
2793,1,5,2014,,,9,,1,1,2014,4,15000,100,2,2,3,1
2797,1,4,2013,,,1,,1,2,2012,3,80000,17,2,2,2,0
2797,2,9,2015,,,1,,3,2,2015,3,70000,13,1,2,2,0
2797,3,13,2011,,,5,,1,2,2010,2,50000,16,2,2,2,0
2797,4,4,2011,,,1,,1,2,2010,2,100000,18,2,2,2,0
2797,5,7,2013,,,1,,1,2,2012,4,100000,17,2,2,2,0
2798,1,13,2012,,,1,,3,2,2013,3,6000,20,4,2,2,0
2799,1,11,2017,,,5,,1,1,2016,1,20000,14,4,2,5,0
2802,1,2,2004,,,2,,1,1,2004,1,3000,40,1,1,2,1
2802,2,2,2014,,,9,,2,1,2014,4,2000,118,2,6,6,1
2805,1,4,2004,,,1,,3,2,2010,2,8000,18,2,1,2,0
2805,2,11,2003,,,1,,3,2,2010,2,13000,18,2,1,1,0
2817,1,11,2013,,,1,,1,1,2012,1,10000,24,2,1,3,0
2817,2,11,2006,,,1,,1,1,2005,1,20000,23,1,1,1,0
2817,3,11,2006,,,1,,1,1,2005,1,20000,23,1,3,1,0
2817,4,5,2016,,,1,,1,2,2015,3,3000,30,3,2,2,0
2818,1,2,2015,,,3,,1,1,2015,4,8000,105,4,2,2,1
2818,2,2,2011,,,9,,1,1,2011,2,5000,199,1,2,2,1
2818,3,10,2006,,,1,,3,1,2008,3,3000,30,5,-1,1,1
2819,1,11,1995,,,1,,4,2,2013,1,8000,15,2,3,5,0
2822,1,12,2014,,,1,,1,1,2014,2,40000,25,2,2,3,1
2822,2,2,2017,,,3,,1,1,2016,3,3000,120,3,2,6,1
2822,3,9,2001,,,1,,1,1,2001,3,10000,13,5,-1,5,1
2823,1,11,2009,,,1,,1,1,2008,3,8000,12,4,1,6,0
2823,2,3,2002,,,1,,1,1,2001,1,16000,25,4,7,6,0
2825,1,10,2008,,,1,,1,1,2008,3,4000,18,3,3,5,1
2825,2,9,2006,,,1,,1,2,2006,1,1500,11,2,1,6,1
2825,3,1,2015,,,3,,1,1,2015,3,20000,35,4,2,2,1
2826,1,3,2000,,,1,,1,1,2000,1,5000,24,1,4,2,1
2826,2,3,2008,,,1,,1,1,2008,1,6500,21,1,2,6,1
2826,3,1,2014,,,9,,2,2,2014,1,7000,110,1,1,2,1
2831,1,3,2013,,,9,,1,1,2013,1,7500,35,5,-1,2,1
2831,2,5,2013,,,1,,2,1,2013,1,2500,16,5,-1,2,1
2833,1,2,2014,,,3,,1,1,2014,5,15000,65,4,2,6,1
2844,1,3,2013,,,1,,2,1,2012,4,5000,18,6,2,2,0
2844,2,8,2016,,,4,,1,2,2016,3,15000,19,2,2,3,0
2844,3,11,2016,,,4,,1,1,2015,3,30000,17,4,2,5,0
2844,4,9,2012,,,4,,1,1,2012,3,30000,20,3,2,5,0
2844,5,9,2012,,,4,,1,1,2012,3,30000,22,3,2,5,0
2847,1,13,2007,,,1,,1,1,2007,4,15000,16,2,1,4,0
2849,1,8,2011,,,1,,3,2,2013,2,10000,25,1,1,4,0
2849,2,11,2003,,,5,,3,2,2015,5,8000,30,5,-1,1,0
2849,3,13,1999,,,1,,3,2,2015,5,1000,20,6,7,5,0
2849,4,11,2003,,,1,,3,2,2008,5,5000,25,1,7,6,0
2850,1,9,2014,,,1,,2,2,2014,1,15000,20,1,6,2,0
2850,2,9,2014,,,1,,2,2,2014,3,15000,20,1,6,2,0
2851,1,11,2005,,,5,,3,1,2007,3,12000,14,4,2,2,0
2851,2,7,2017,,,1,,2,1,2016,4,18000,20,2,1,1,0
2852,1,3,1999,,,1,,1,2,1999,4,10000,25,2,3,2,0
2852,2,9,2003,,,1,,1,2,2003,2,10000,15,2,3,2,0
2856,1,2,2006,,,2,,1,1,2005,1,24000,52,2,1,4,0
2856,2,2,2006,,,2,,1,1,2006,1,11000,45,2,1,4,0
2862,1,11,2012,,,1,,1,1,2007,2,12000,20,2,1,2,0
2862,2,11,2007,,,5,,3,2,2010,2,5000,18,2,1,5,0
2862,3,11,2006,,,5,,3,2,2008,5,5000,16,2,1,5,0
2862,4,11,2004,,,5,,3,1,2008,5,5000,18,2,1,5,0
2862,5,11,2006,,,5,,3,1,2008,5,5000,18,2,1,5,0
2863,1,2,2013,,,1,,1,2,2013,4,6000,28,3,1,2,1
2863,2,9,2015,,,1,,2,1,2015,4,10000,18,2,6,2,1
2863,3,8,2016,,,3,,2,1,2016,5,10000,38,2,6,2,1
2864,1,8,2014,,,1,,1,2,2014,5,15000,18,4,2,2,1
2864,2,8,2014,,,1,,1,2,2014,5,15000,24,4,2,2,1
2864,3,1,2012,,,9,,1,2,2012,1,10000,18,4,2,2,1
2865,1,4,2015,,,2,,1,2,2015,2,3000,40,3,2,3,0
2865,2,9,1991,,,1,,1,1,1991,2,4000,17,2,2,1,0
2865,3,10,2006,,,1,,1,1,2006,2,16000,19,2,2,4,0
2865,4,11,1969,,,1,,3,1,1987,4,1000,8,1,3,4,0
2865,5,13,1978,,,1,,3,2,1988,2,1000,10,1,4,5,0
2869,1,3,2003,,,1,,2,1,2003,5,16000,23,2,4,2,0
2874,1,5,2014,,,9,,1,1,2013,4,12000,40,2,1,2,1
2874,2,4,2000,,,1,,1,1,2000,4,3000,25,5,-1,5,1
2874,3,9,2008,,,1,,1,2,2008,3,3000,24,3,1,5,1
2874,4,2,2014,,,9,,2,2,2014,4,21000,80,1,1,2,1
2881,1,11,2002,,,1,,1,1,2003,2,5000,17,3,2,5,0
2881,2,11,1998,,,1,,1,2,1999,2,5000,15,2,2,1,0
2881,3,13,1998,,,1,,1,2,1999,3,5000,15,2,2,1,0
2881,4,10,1999,,,1,,3,2,2004,3,8000,20,3,2,2,0
2881,5,11,1997,,,1,,3,2,1999,1,5000,15,2,2,5,0
2887,1,13,2004,,,1,,3,1,2013,5,300,12,4,4,5,0
2892,1,12,2003,,,1,,2,2,2003,2,90000,25,1,1,1,1
2892,2,2,2015,,,9,,2,1,2015,4,10000,120,1,6,2,1
2893,1,11,2006,,,1,,3,1,2006,3,75000,10,3,1,2,0
2893,2,2,2013,,,2,,1,2,2013,2,22000,35,3,1,4,0
2899,1,8,2015,,,1,,1,2,2015,4,6000,25,3,1,2,0
2899,2,10,2006,,,1,,1,2,2006,2,7500,19,2,2,2,0
2899,3,2,2015,,,1,,1,2,2015,4,4500,29,3,1,2,0
2904,1,1,2016,,,3,,1,1,2016,1,12000,54,2,1,6,1
2910,1,3,2014,,,3,,1,1,2014,2,16000,54,2,2,4,1
2910,2,8,2011,,,1,,1,2,2011,2,12000,16,2,2,2,1
2911,1,7,2011,,,1,,3,1,2013,4,12000,29,2,2,1,0
2915,1,4,2013,,,1,,1,1,2013,5,100000,30,5,-1,2,0
2915,2,2,2014,,,2,,1,1,2013,5,100000,45,5,-1,2,0
2915,3,11,2015,,,1,,1,2,2013,5,100000,21,5,-1,5,0
2915,4,11,2014,,,1,,1,2,2014,5,100000,28,5,-1,5,0
2915,5,8,2012,,,1,,1,1,2012,5,100000,18,1,2,5,0
2917,1,6,2016,,,2,,1,2,2016,4,6000,40,4,2,2,0
2918,1,11,2007,,,1,,1,1,2007,5,30000,15,2,1,5,0
2918,2,11,2004,,,1,,1,1,2004,5,20000,12,5,-1,5,0
2920,1,2,2015,,,9,,2,2,2015,4,12000,99,1,1,2,1
2923,1,11,1999,,,5,,3,1,2015,2,12500,16,4,1,5,0
2926,1,2,2011,,,2,,3,1,2016,3,75000,55,2,2,6,0
2928,1,8,2012,,,1,,1,2,2012,4,75000,21,2,2,2,0
2928,2,11,1999,,,1,,3,2,2010,4,5000,16,5,-1,2,0
2931,1,2,2016,,,2,,2,1,2016,2,20000,30,2,1,4,0
2937,1,9,2003,,,1,,1,1,2002,2,10000,15,5,-1,1,1
2937,2,9,2011,,,5,,1,1,2010,4,15000,26,2,2,2,1
2937,3,3,2014,,,9,,1,2,2014,1,20000,100,3,2,6,1
2942,1,1,2015,,,2,,2,2,2015,1,12000,30,2,1,1,0
2943,1,2,1994,,,1,,3,2,2009,3,10000,23,4,3,2,0
2943,2,11,1998,,,1,,3,2,2012,4,10000,15,4,4,1,0
2945,1,11,1995,,,1,,3,2,2014,5,5000,18,5,-1,2,0
2945,2,11,2003,,,1,,3,1,2014,5,10000,21,4,2,2,0
2950,1,10,1998,,,1,,3,2,2004,4,15000,15,1,4,5,0
2950,2,11,2015,,,1,,1,1,2015,4,24000,18,4,2,5,0
2950,3,11,2000,,,5,,1,1,2000,2,17500,12,2,2,5,0
2950,4,11,1999,,,1,,3,2,2002,4,18500,12,2,2,5,0
2953,1,9,2009,,,1,,1,1,2009,1,3000,18,1,2,1,1
2953,2,3,2014,,,9,,1,2,2014,1,30000,7,2,2,1,1
2954,1,3,2006,,,1,,2,1,2006,3,10000,23,1,1,4,0
2956,1,11,2004,,,1,,1,2,2004,3,20000,14,1,2,4,0
2956,2,3,1990,,,1,,3,2,1994,1,7000,19,3,4,3,0
2956,3,12,2006,,,1,,3,1,2008,3,7000,19,4,2,2,0
2959,1,9,2015,,,1,,2,1,2015,4,10000,21,2,6,3,1
2959,2,3,2016,,,2,,1,2,2016,1,20000,55,4,2,3,1
2959,3,3,2014,,,3,,3,1,2016,3,5000,95,4,2,2,1
2959,4,5,2005,,,1,,3,2,2006,3,2500,30,5,-1,3,1
2959,5,12,2005,,,1,,1,1,2005,2,15000,22,1,2,3,1
2962,1,2,2016,,,2,,1,1,2016,4,50000,40,3,7,2,0
2962,2,11,2004,,,1,,1,1,2004,5,10000,13,2,2,1,0
2970,1,9,2000,,,1,,3,1,2004,3,15000,15,1,2,5,0
2970,2,13,2004,,,1,,3,1,2013,3,12000,18,2,2,1,0
2973,1,9,2008,,,1,,3,1,2012,4,6000,17,3,2,1,1
2973,2,11,2001,,,1,,1,2,2001,2,2000,19,3,2,1,1
2973,3,3,2012,,,1,,3,2,2013,4,12000,21,3,2,2,1
2973,4,10,2003,,,1,,1,1,2003,5,0,22,3,2,2,1
2973,5,2,2002,,,9,,3,2,2004,5,200,35,1,2,2,1
2974,1,11,2002,,,1,,3,1,2015,1,30000,8,2,2,5,0
2974,2,11,2008,,,1,,1,1,2007,2,20000,8,3,2,5,0
2974,3,11,2008,,,1,,1,1,2008,2,20000,8,3,2,5,0
2974,4,11,2014,,,1,,1,1,2013,1,20000,9,4,2,5,0
2974,5,11,2016,,,1,,2,1,2016,1,20000,10,4,2,5,0
2975,1,4,2005,,,1,,3,1,2007,5,18000,18,4,2,6,0
2975,2,11,1998,,,1,,3,1,2005,5,10000,15,4,2,4,0
2975,3,11,2004,,,5,,3,1,2008,5,25000,18,4,2,5,0
2975,4,11,1973,,,1,,3,1,1983,5,1500,15,4,2,5,0
2975,5,11,1991,,,1,,3,1,2010,5,10000,15,4,2,6,0
2976,1,13,2004,,,1,,3,1,2015,3,20,20,4,2,1,0
2976,2,13,2004,,,5,,1,2,2004,2,20000,25,4,2,1,0
2976,3,13,2000,,,1,,3,1,2002,5,25000,20,4,5,1,0
2976,4,8,2013,,,1,,3,1,2016,2,15000,20,5,-1,5,0
2977,1,8,2006,,,2,,3,1,2012,1,12000,27,3,1,5,0
2978,1,3,2015,,,1,,1,1,2015,2,20000,20,2,2,1,0
2978,2,3,2015,,,1,,1,1,2015,1,5000,20,3,2,2,0
2978,3,3,2016,,,1,,1,1,2016,1,10000,20,3,2,2,0
2982,1,11,1999,,,1,,3,1,2006,3,11000,9,4,2,6,0
2987,1,9,2015,,,1,,2,2,2015,1,10000,20,1,1,2,0
2991,1,9,1999,,,1,,3,1,2015,3,20000,15,2,2,5,0
2991,2,9,1998,,,1,,3,2,2016,4,20000,15,2,2,5,0
2993,1,3,2009,,,2,,1,1,2009,5,20000,30,2,2,2,1
2993,2,2,2013,,,9,,1,1,2013,2,20000,40,1,1,2,1
2994,1,11,1999,,,1,,3,2,2005,2,12000,14,2,2,1,0
2994,2,13,1995,,,1,,3,2,2016,3,14000,12,2,2,5,0
2995,1,11,2016,,,1,,1,2,2016,2,1596,18,4,1,5,0
2995,2,11,2001,,,1,,3,1,2011,4,650,15,1,3,5,0
2995,3,11,2001,,,1,,3,2,2011,4,15,150,1,3,5,0
2995,4,11,2002,,,1,,1,1,2003,4,11500,15,1,3,1,0
2995,5,11,2012,,,1,,3,1,2013,2,15000,15,4,1,5,0
2997,1,2,2016,,,9,,2,2,2015,1,8000,90,2,1,2,1
3001,1,13,2009,,,1,,1,1,2009,4,16000,21,4,1,6,0
3008,1,4,2014,,,1,,2,1,2014,3,75000,225,2,1,6,0
3008,2,4,2014,,,1,,2,1,2014,3,85000,225,2,1,6,0
3009,1,11,2005,,,1,,3,1,2010,2,15000,17,2,1,5,0
3011,1,6,2003,,,1,,3,1,2012,4,8000,25,2,2,1,0
3011,2,6,2003,,,1,,1,1,2004,2,12000,30,3,2,2,0
3016,1,1,2014,,,3,,2,1,2014,1,10000,50,1,1,4,1
3019,1,11,2008,,,1,,1,1,2009,1,8000,15,4,2,5,0
3019,2,11,1997,,,1,,1,1,1997,4,8000,15,1,2,5,0
