sampno,sequence,age,gender,ethnicity,ethnic_oth,education,drivingfreq,transitfreq,employment,commutework,worktransport,worktransport_oth,commutedist,weeklycommute,workdays,workvehicle,enrolled,schooltransport,schoolcommute,pevowner,age_nrel_agebin
5254,1,,2,6,-1,4,3,2,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5254,2,,1,3,-1,5,1,0,1,1,1,-1,2,20,6,2,1,1,1,0,3
5255,1,,2,2,-1,6,1,0,1,1,1,-1,10,50,5,2,4,-1,-1,0,3
5255,2,,1,2,-1,6,1,0,1,1,1,-1,8,40,5,2,4,-1,-1,0,3
5255,3,,2,2,-1,1,2,0,2,1,5,-1,1,0,5,3,4,-1,-1,0,5
5255,4,,1,2,-1,2,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5257,1,,1,6,-1,5,1,0,1,1,1,-1,3,30,5,2,4,-1,-1,0,3
5257,2,,2,6,-1,5,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,2
5258,1,,2,6,-1,6,2,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5258,2,,1,6,-1,6,1,0,1,1,1,-1,10,50,5,2,4,-1,-1,0,3
5260,1,,2,2,-1,4,2,1,1,1,1,-1,200,900,3,2,2,1,200,0,2
5268,1,,1,4,-1,4,1,2,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5268,2,,1,6,-1,4,1,2,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,4
5268,3,,1,6,-1,2,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5268,4,,2,6,-1,2,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5269,1,,1,6,-1,5,1,2,1,1,1,-1,15,70,6,2,4,-1,-1,0,3
5269,2,,2,2,-1,5,2,0,3,2,-1,-1,-1,-1,-1,-1,3,-1,-1,0,3
5271,1,,1,2,-1,6,1,10,1,1,1,-1,20,200,5,2,4,-1,-1,0,4
5271,2,,2,2,-1,6,1,10,1,1,1,-1,15,150,5,2,4,-1,-1,0,4
5275,1,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,8
5276,1,,2,3,-1,4,1,30,2,1,1,-1,10,40,4,2,4,-1,-1,0,5
5276,2,,1,3,-1,2,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5277,1,,2,2,-1,6,1,0,1,1,1,-1,5,50,5,2,4,-1,-1,0,3
5277,2,,2,2,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5278,1,,2,6,-1,6,1,0,1,1,1,-1,50,250,5,2,4,-1,-1,0,3
5278,2,,1,6,-1,7,1,0,1,1,1,-1,100,500,5,2,4,-1,-1,0,3
5279,1,,2,4,-1,6,1,0,2,1,1,-1,8,50,4,2,4,-1,-1,0,2
5280,1,,2,2,-1,5,3,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5280,2,,1,2,-1,6,1,0,1,1,1,-1,10,50,5,2,4,-1,-1,0,4
5284,1,,1,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5288,1,,2,4,-1,6,1,14,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5288,2,,1,4,-1,4,1,10,1,1,1,-1,19,190,5,2,4,-1,-1,0,2
5291,1,,1,6,-1,8,1,0,2,1,1,-1,15,210,5,2,1,1,3,0,3
5293,1,,2,6,-1,6,1,0,2,1,1,-1,2,10,3,2,4,-1,-1,0,3
5293,2,,1,6,-1,6,1,0,1,1,1,-1,3,50,5,1,4,-1,-1,0,3
5294,1,,2,6,-1,8,1,0,1,1,1,-1,7,70,5,2,4,-1,-1,0,3
5294,2,,2,6,-1,6,1,0,1,1,1,-1,15,100,4,2,4,-1,-1,0,3
5295,1,,2,4,-1,5,1,0,2,1,1,-1,8,32,4,2,1,1,7,0,3
5295,2,,1,4,-1,2,2,0,4,-1,-1,-1,-1,-1,-1,-1,1,1,5,0,3
5297,1,,2,8,-1,6,2,0,1,1,5,-1,1,0,5,3,4,-1,-1,0,3
5297,2,,1,8,-1,6,1,0,1,1,1,-1,7,35,5,2,4,-1,-1,0,3
5299,1,,1,8,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5299,2,,1,8,-1,6,1,0,1,1,6,-1,4,20,5,2,4,-1,-1,0,6
5302,1,,2,6,-1,4,5,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5303,1,,2,6,-1,4,5,5,2,1,2,-1,3,15,5,1,4,-1,-1,0,3
5303,2,,1,6,-1,4,1,0,1,1,1,-1,12,60,5,2,4,-1,-1,0,3
5304,1,,2,6,-1,6,1,3,1,1,1,-1,15,75,2,2,4,-1,-1,0,3
5304,2,,1,6,-1,6,1,0,1,1,2,-1,22,110,5,3,4,-1,-1,0,4
5306,1,,2,6,-1,8,1,0,1,1,1,-1,4,0,5,3,4,-1,-1,0,3
5306,2,,1,6,-1,8,1,0,1,1,1,-1,7,0,5,3,4,-1,-1,0,3
5310,1,,1,6,-1,6,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5310,2,,2,4,-1,7,1,0,1,1,1,-1,5,50,5,2,4,-1,-1,0,4
5311,1,,2,6,-1,8,1,0,2,1,1,-1,15,60,2,2,2,1,15,0,3
5311,2,,1,6,-1,6,1,0,1,1,1,-1,15,150,5,2,4,-1,-1,0,3
5313,1,,1,6,-1,6,2,8,1,1,4,-1,1,8,4,3,4,-1,-1,0,5
5314,1,,2,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5315,1,,2,2,-1,2,1,2,1,2,-1,-1,-1,-1,-1,-1,3,-1,-1,1,2
5315,2,,2,2,-1,2,2,1,2,2,-1,-1,-1,-1,-1,-1,3,-1,-1,1,2
5316,1,,1,2,-1,6,1,0,1,1,1,-1,15,150,5,2,4,-1,-1,1,5
5316,2,,2,6,-1,8,1,0,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1,5
5320,1,,2,2,-1,8,3,10,1,1,3,-1,25,0,5,3,4,-1,-1,0,3
5320,2,,1,2,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,2
5320,3,,1,2,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5320,4,,1,2,-1,8,1,0,1,1,1,-1,15,150,5,2,4,-1,-1,0,3
5320,5,,1,2,-1,6,1,0,1,1,1,-1,15,150,5,2,4,-1,-1,0,3
5324,1,,2,2,-1,5,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5324,2,,1,1,-1,5,1,0,1,1,1,-1,20,20,5,2,4,-1,-1,0,4
5325,1,,1,6,-1,8,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5325,2,,2,6,-1,8,2,0,1,1,1,-1,10,100,4,1,4,-1,-1,0,3
5327,1,,2,6,-1,7,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5327,2,,2,6,-1,8,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5328,1,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,4
5328,2,,1,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,4
5329,1,,2,2,-1,8,1,0,2,1,1,-1,10,40,2,2,4,-1,-1,0,3
5329,2,,1,2,-1,8,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5330,1,,1,6,-1,6,2,10,1,1,3,-1,35,0,5,3,4,-1,-1,0,3
5330,2,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5332,1,,1,4,-1,4,1,10,1,1,1,-1,15,55,5,2,4,-1,-1,0,3
5332,2,,2,4,-1,4,2,5,5,2,-1,-1,-1,-1,-1,-1,2,1,5,0,3
5333,1,,2,6,-1,6,1,0,5,1,1,-1,195,210,1,2,4,-1,-1,0,7
5333,2,,1,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5340,1,,1,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5340,2,,2,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5342,1,,1,1,-1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1,3
5345,1,,2,4,-1,3,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5345,2,,2,4,-1,3,1,0,1,1,2,-1,7,35,5,2,4,-1,-1,0,3
5345,3,,2,4,-1,3,1,10,1,1,2,-1,7,35,5,2,4,-1,-1,0,3
5345,4,,2,4,-1,1,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
5345,5,,1,4,-1,2,1,0,1,1,1,-1,50,250,6,2,4,-1,-1,0,3
5353,1,,1,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5354,1,,1,6,-1,6,1,20,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5354,2,,2,6,-1,6,1,25,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5355,1,,1,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5355,2,,2,1,-1,4,3,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5357,1,,1,6,-1,6,1,2,1,1,1,-1,25,140,5,2,4,-1,-1,0,3
5357,2,,2,2,-1,6,2,3,1,1,4,-1,12,100,5,1,2,1,17,0,3
5358,1,,2,3,-1,1,2,3,2,2,-1,-1,-1,-1,-1,-1,1,4,3,0,2
5358,2,,1,3,-1,2,3,2,1,1,1,-1,3,5,5,1,4,-1,-1,0,4
5358,3,,2,3,-1,2,2,8,1,2,-1,-1,-1,-1,-1,-1,2,1,8,0,2
5359,1,,1,6,-1,6,1,2,1,1,1,-1,30,600,6,2,4,-1,-1,0,3
5359,2,,2,6,-1,4,1,3,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5365,1,,1,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,8
5365,2,,2,6,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,8
5368,1,,2,6,-1,6,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0,3
5368,2,,1,6,-1,5,1,25,5,1,1,-1,25,500,5,3,4,-1,-1,0,3
5370,1,,2,6,-1,6,1,0,1,1,1,-1,32,192,6,2,4,-1,-1,0,3
5370,2,,1,6,-1,6,1,0,1,1,1,-1,32,192,6,2,4,-1,-1,0,3
5372,1,,2,8,-1,5,1,0,1,2,-1,-1,-1,-1,-1,-1,2,1,10,1,6
5374,1,,1,6,-1,5,2,2,1,1,1,-1,100,100,1,1,1,1,4,0,3
5374,2,,1,6,-1,6,3,100,1,2,-1,-1,-1,-1,-1,-1,3,-1,-1,0,3
5374,3,,1,6,-1,5,1,100,3,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5377,1,,1,6,-1,8,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,4
5377,2,,2,6,-1,6,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,4
5378,1,,1,6,-1,4,1,20,5,1,1,-1,1,350,4,2,4,-1,-1,0,5
5378,2,,2,6,-1,6,1,5,1,1,1,-1,1,10,5,2,4,-1,-1,0,5
5379,1,,1,6,-1,6,1,7,1,1,1,-1,100,900,5,2,4,-1,-1,1,3
5379,2,,2,6,-1,6,1,7,1,1,1,-1,100,800,5,2,4,-1,-1,1,3
5380,1,,1,6,-1,5,1,5,1,1,1,-1,5,35,6,2,4,-1,-1,0,5
5380,2,,2,4,-1,4,2,2,4,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,0,5
5381,1,,4,8,-1,6,2,10,1,1,4,-1,20,7,5,1,4,-1,-1,0,3
5383,1,,1,6,-1,6,1,0,1,1,1,-1,4,40,5,2,4,-1,-1,0,3
5383,2,,2,3,-1,7,1,0,1,1,1,-1,6,36,3,2,4,-1,-1,0,3
5387,1,,2,2,-1,6,1,0,1,1,1,-1,13,130,5,2,4,-1,-1,0,2
5387,2,,1,2,-1,2,1,0,1,1,1,-1,1,10,5,2,4,-1,-1,0,5
5387,3,,2,2,-1,2,1,0,1,1,1,-1,5,50,5,2,4,-1,-1,0,5
5387,4,,2,2,-1,1,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,2
5389,1,,1,4,-1,1,1,0,1,1,1,-1,5,25,5,2,3,-1,-1,0,3
5389,2,,2,4,-1,2,1,0,1,1,1,-1,2,10,6,2,4,-1,-1,0,3
5390,1,,1,4,-1,6,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5390,2,,2,4,-1,3,1,0,1,1,1,-1,30,180,5,2,4,-1,-1,0,3
5390,3,,1,4,-1,4,4,10,1,1,4,-1,20,100,5,3,4,-1,-1,0,3
5392,1,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,0,2
5392,2,,1,6,-1,4,1,0,1,1,1,-1,4,20,5,2,4,-1,-1,0,3
5396,1,,1,6,-1,8,1,5,1,1,1,-1,30,200,5,2,2,1,10,0,3
5396,2,,2,6,-1,8,1,0,2,1,1,-1,35,70,2,2,4,-1,-1,0,3
5398,1,,2,4,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5398,2,,1,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5401,1,,2,6,-1,6,1,0,1,1,1,-1,3,30,5,2,4,-1,-1,0,3
5401,2,,1,6,-1,4,1,0,1,1,1,-1,2,20,5,2,4,-1,-1,0,5
5402,1,,2,6,-1,8,1,0,1,1,1,-1,4,40,5,2,4,-1,-1,0,3
5402,2,,2,6,-1,7,1,0,1,1,1,-1,2,20,5,2,4,-1,-1,0,5
5402,3,,1,6,-1,4,1,0,1,1,1,-1,9,108,6,2,4,-1,-1,0,6
5404,1,,1,6,-1,4,1,0,2,1,1,-1,4,34,5,2,1,1,6,0,2
5404,2,,2,6,-1,5,1,0,1,1,1,-1,5,40,7,2,4,-1,-1,0,2
5406,1,,1,2,-1,8,1,10,1,1,3,-1,4,0,5,3,4,-1,-1,0,3
5406,2,,2,2,-1,8,3,10,1,1,3,-1,20,0,5,3,4,-1,-1,0,3
5409,1,,2,6,-1,6,1,0,1,1,1,-1,20,160,4,2,3,-1,-1,1,3
5409,2,,1,6,-1,6,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1,4
5412,1,,2,4,-1,4,1,2,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,2
5412,2,,2,4,-1,1,1,2,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
5413,1,,1,6,-1,2,1,0,1,1,1,-1,50,350,5,2,4,-1,-1,0,3
5413,2,,2,6,-1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,0,2
5414,1,,2,3,-1,2,1,0,1,1,1,-1,5,25,5,2,4,-1,-1,0,3
5414,2,,1,3,-1,4,1,0,1,1,2,-1,5,25,5,1,4,-1,-1,0,3
5415,1,,4,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5415,2,,4,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5417,1,,2,6,-1,8,2,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5417,2,,1,6,-1,8,1,0,2,1,1,-1,22,66,3,2,4,-1,-1,0,3
5419,1,,2,7,Mixed,6,1,0,1,1,1,-1,9,250,5,2,4,-1,-1,0,2
5420,1,,2,4,-1,4,1,0,2,2,-1,-1,-1,-1,-1,-1,2,1,20,0,3
5420,2,,2,4,-1,2,1,0,3,2,-1,-1,-1,-1,-1,-1,2,1,20,0,3
5421,1,,2,6,-1,8,1,1,1,1,1,-1,5,0,5,1,4,-1,-1,0,3
5421,2,,1,6,-1,3,1,0,1,1,1,-1,10,0,5,2,4,-1,-1,0,3
5422,1,,2,6,-1,7,1,0,2,1,1,-1,23,250,5,2,2,1,10,0,2
5422,2,,1,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5422,3,,2,6,-1,5,1,0,1,1,1,-1,15,150,5,2,4,-1,-1,0,6
5423,1,,1,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5423,2,,2,6,-1,2,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5426,1,,2,2,-1,3,2,3,2,1,4,-1,3,3,3,1,2,4,44,1,2
5426,2,,2,4,-1,3,2,2,1,1,1,-1,5,4,3,1,2,3,4,1,2
5429,1,,2,6,-1,8,1,0,2,1,1,-1,1,10,5,2,4,-1,-1,0,6
5430,1,,2,6,-1,4,1,0,1,1,1,-1,35,0,5,2,4,-1,-1,0,6
5430,2,,1,6,-1,2,3,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5430,3,,2,6,-1,1,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,2
5430,4,,1,6,-1,1,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,2
5431,1,,2,4,-1,3,1,0,2,1,1,-1,4,20,4,2,2,1,3,1,2
5431,2,,1,4,-1,3,1,0,1,1,1,-1,5,30,6,2,4,-1,-1,1,2
5432,1,,4,8,-1,4,1,6,2,1,1,-1,20,80,2,2,4,-1,-1,0,3
5433,1,,2,3,-1,7,1,4,1,1,1,-1,7,35,5,2,4,-1,-1,0,5
5433,2,,1,3,-1,4,1,0,2,1,1,-1,6,30,1,2,1,1,15,0,2
5433,3,,2,3,-1,4,3,0,4,-1,-1,-1,-1,-1,-1,-1,1,5,2,0,2
5435,1,,2,6,-1,7,1,0,1,1,1,-1,3,30,5,2,4,-1,-1,0,3
5435,2,,1,6,-1,6,2,5,1,1,6,-1,2,20,5,3,4,-1,-1,0,3
5437,1,,1,6,-1,7,1,0,1,1,1,-1,8,50,5,2,3,-1,-1,0,3
5437,2,,2,6,-1,7,1,0,1,1,1,-1,10,100,5,2,2,1,8,0,3
5441,1,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5442,1,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5442,2,,1,6,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5448,1,,2,6,-1,8,1,0,1,1,1,-1,2,10,6,2,4,-1,-1,0,3
5449,1,,2,6,-1,4,1,0,1,1,1,-1,2,20,6,2,4,-1,-1,0,6
5449,2,,1,6,-1,2,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5449,3,,2,6,-1,5,1,0,2,1,1,-1,30,300,5,2,1,1,30,0,2
5449,4,,1,4,-1,2,1,0,1,1,1,-1,20,160,4,2,4,-1,-1,0,3
5450,1,,1,6,-1,6,1,0,1,1,1,-1,15,320,5,2,4,-1,-1,1,6
5450,2,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1,5
5450,3,,2,6,-1,1,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1,2
5451,1,,2,3,-1,6,1,14,1,1,1,-1,22,250,5,2,1,1,1,0,3
5451,2,,1,3,-1,7,1,10,1,1,1,-1,9,45,5,2,4,-1,-1,0,5
5451,3,,2,3,-1,8,1,14,1,1,1,-1,18,100,5,2,4,-1,-1,0,4
5452,1,,2,6,-1,6,1,0,1,1,1,-1,20,200,5,2,4,-1,-1,0,3
5452,2,,1,6,-1,2,1,0,1,1,1,-1,35,350,5,2,4,-1,-1,0,3
5453,1,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5453,2,,2,6,-1,2,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,2
5457,1,,2,4,-1,2,1,10,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5457,2,,1,4,-1,2,1,20,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5459,1,,1,6,-1,8,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5459,2,,2,2,-1,5,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5464,1,,2,6,-1,4,3,0,2,1,1,-1,30,240,4,2,4,-1,-1,0,2
5464,2,,1,6,-1,4,1,0,2,1,1,-1,25,200,4,2,4,-1,-1,0,2
5465,1,,2,6,-1,7,5,10,1,1,3,-1,20,20,5,1,3,-1,-1,0,3
5465,2,,2,6,-1,2,1,0,1,1,1,-1,5,50,5,2,4,-1,-1,0,7
5467,1,,2,2,-1,6,1,2,1,1,1,-1,7,60,5,1,4,-1,-1,0,3
5467,2,,1,2,-1,8,1,0,1,1,1,-1,10,80,5,1,4,-1,-1,0,4
5468,1,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5472,1,,2,6,-1,8,2,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5473,1,,2,6,-1,4,1,0,2,1,1,-1,5,50,5,2,3,-1,-1,0,3
5474,1,,1,6,-1,6,1,25,1,1,1,-1,25,135,1,1,4,-1,-1,0,3
5474,2,,2,6,-1,6,1,35,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5478,1,,2,2,-1,2,1,1,1,1,1,-1,2,10,5,2,4,-1,-1,0,3
5478,2,,1,6,-1,6,1,1,2,1,1,-1,3,15,3,2,4,-1,-1,0,3
5480,1,,2,8,-1,3,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5480,2,,1,8,-1,3,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5482,1,,1,2,-1,5,1,2,2,2,-1,-1,-1,-1,-1,-1,2,1,30,0,2
5482,2,,2,2,-1,4,2,2,4,-1,-1,-1,-1,-1,-1,-1,1,2,30,0,2
5482,3,,1,2,-1,4,1,1,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5482,4,,2,2,-1,4,3,1,1,1,2,-1,40,280,6,3,4,-1,-1,0,5
5483,1,,1,6,-1,6,1,0,1,1,1,-1,10,50,5,2,4,-1,-1,0,3
5483,2,,2,6,-1,6,2,0,1,1,1,-1,5,20,4,2,4,-1,-1,0,3
5486,1,,1,4,-1,2,1,0,1,1,1,-1,8,80,5,2,4,-1,-1,0,4
5487,1,,2,6,-1,6,1,0,1,2,-1,-1,-1,-1,-1,-1,2,1,10,0,2
5487,2,,2,6,-1,6,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5487,3,,2,6,-1,5,2,0,2,2,-1,-1,-1,-1,-1,-1,3,-1,-1,0,5
5488,1,,2,6,-1,8,1,0,1,1,1,-1,10,100,5,2,3,-1,-1,0,3
5488,2,,1,6,-1,6,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5490,1,,1,2,-1,6,1,0,1,1,1,-1,50,500,5,2,4,-1,-1,0,3
5490,2,,2,2,-1,1,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5491,1,,1,6,-1,4,1,0,2,1,1,-1,40,80,1,2,1,1,20,0,2
5491,2,,1,6,-1,4,1,0,5,1,1,-1,25,500,6,2,4,-1,-1,0,6
5491,3,,2,6,-1,2,2,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5492,1,,2,2,-1,6,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0,3
5492,2,,1,2,-1,6,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5492,3,,2,2,-1,6,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5492,4,,2,2,-1,6,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,2
5494,1,,2,4,-1,6,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5494,2,,1,4,-1,6,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0,3
5495,1,,2,8,-1,3,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5495,2,,2,8,-1,2,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
5495,3,,1,8,-1,2,1,0,1,1,1,-1,20,100,5,2,4,-1,-1,0,7
5496,1,,2,6,-1,6,4,10,2,1,4,-1,5,20,3,1,4,-1,-1,0,3
5496,2,,2,6,-1,6,1,0,1,1,1,-1,50,200,5,2,4,-1,-1,0,6
5497,1,,2,6,-1,6,2,0,1,1,2,-1,40,400,5,1,4,-1,-1,0,3
5497,2,,1,6,-1,8,1,0,1,1,1,-1,40,200,5,2,4,-1,-1,0,3
5498,1,,2,4,-1,6,1,0,1,1,1,-1,1,5,5,2,4,-1,-1,0,2
5498,2,,1,6,-1,5,1,0,5,1,1,-1,10,50,5,2,4,-1,-1,0,3
5499,1,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5499,2,,1,6,-1,5,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,4
5501,1,,1,6,-1,6,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0,2
5501,2,,2,6,-1,6,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0,2
5501,3,,1,6,-1,5,2,10,4,-1,-1,-1,-1,-1,-1,-1,1,4,10,0,2
5503,1,,2,2,-1,8,1,2,1,1,1,-1,10,100,1,1,1,1,3,0,3
5504,1,,1,6,-1,6,1,15,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5504,2,,2,6,-1,6,1,20,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5506,1,,1,6,-1,4,1,0,1,1,1,-1,20,200,5,2,4,-1,-1,0,3
5506,2,,2,6,-1,4,1,0,2,2,-1,-1,-1,-1,-1,-1,3,-1,-1,0,3
5507,1,,1,2,-1,4,2,0,2,1,1,-1,10,50,5,2,3,-1,-1,0,2
5507,2,,1,2,-1,5,1,0,1,1,1,-1,15,200,6,2,4,-1,-1,0,4
5507,3,,2,2,-1,2,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,4
5508,1,,2,6,-1,8,1,0,1,1,1,-1,0,75,5,2,4,-1,-1,0,3
5508,2,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,0,3
5510,1,,1,6,-1,7,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5510,2,,2,6,-1,8,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5511,1,,1,6,-1,8,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5511,2,,2,6,-1,6,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
5515,1,,1,4,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,1,1,7,0,2
5515,2,,2,4,-1,1,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
5516,1,,2,6,-1,4,1,0,1,1,1,-1,6,0,5,2,4,-1,-1,0,3
