sampno,sequence,choice,alt1_fuel,alt1_veh,alt1_year,a1_incentive,a1_fuelavail,a1_fuelavail_loc,alt1_range,alt1_veh_model,alt1_annmain,alt1_cpmile,alt1_mpge,alt1_accel,alt1_refueltime,alt1_trunk,alt1_price,alt2_fuel,alt2_veh,alt2_year,a2_incentive,a2_fuelavail,a2_fuelavail_loc,alt2_range,alt2_veh_model,alt2_annmain,alt2_cpmile,alt2_mpge,alt2_accel,alt2_refueltime,alt2_trunk,alt2_price,alt3_fuel,alt3_veh,alt3_year,a3_incentive,a3_fuelavail,a3_fuelavail_loc,alt3_range,alt3_veh_model,alt3_annmain,alt3_cpmile,alt3_mpge,alt3_accel,alt3_refueltime,alt3_trunk,alt3_price,alt4_fuel,alt4_veh,alt4_year,a4_incentive,a4_fuelavail,a4_fuelavail_loc,alt4_range,alt4_veh_model,alt4_annmain,alt4_cpmile,alt4_mpge,alt4_accel,alt4_refueltime,alt4_trunk,alt4_price
2451,3,1,9,2,2016,8,5,1,300,1,346.5,7.26,77.0,10.1,10,12.0,24000,5,2,2016,0,5,1,429,9,468.0,20.73,30.0,6.5,2,18.0,16400,3,3,2014,0,5,1,882,4,473.0,4.26,56.0,9.1,5,11.0,15700,9,10,2015,0,15,1,80,1,468.0,11.18,50.0,5.5,9,11.0,25700
2451,4,1,9,2,2016,1,0,3,150,2,288.75,6.01,93.0,10.1,11,12.0,36000,7,11,2016,1,20,1,150,1,405.0,13.25,13.0,9.4,15,8.0,34500,3,2,2015,0,10,1,572,3,531.0,19.9,40.0,6.1,8,10.0,22200,9,1,2014,0,0,2,300,9,424.0,7.45,75.0,7.0,11,7.0,16600
2468,1,3,2,2,2014,0,7,1,371,4,506.25,14.55,30.0,11.4,2,12.0,28000,7,7,2014,0,15,1,200,1,600.0,26.09,22.0,5.8,13,12.0,51500,3,1,2013,0,0,3,714,2,383.0,10.12,59.0,7.0,5,8.0,27600,2,2,2011,0,5,1,410,4,304.0,12.47,35.0,11.4,2,12.0,17700
2468,2,1,2,2,2014,0,3,1,585,7,364.5,11.64,50.0,11.4,3,11.0,32500,9,2,2016,0,5,1,100,2,481.0,8.67,129.0,6.1,10,9.0,86600,7,3,2016,0,10,1,250,4,473.0,5.74,30.0,9.5,13,11.0,68800,4,9,2016,0,10,1,289,13,437.0,29.05,11.0,9.3,4,22.0,99800
2468,3,1,2,2,2014,0,3,1,421,5,303.75,12.13,36.0,7.4,4,15.0,42000,4,8,2011,0,10,1,302,4,495.0,13.31,16.0,5.3,2,38.0,33700,2,2,2014,0,3,1,445,4,365.0,12.13,36.0,11.4,2,11.0,42000,3,13,2014,0,5,1,1100,4,420.0,19.9,40.0,12.1,6,74.0,45300
2468,4,3,2,2,2014,0,5,1,515,8,303.75,13.23,44.0,7.4,2,12.0,28000,9,9,2013,0,5,1,300,4,544.0,25.41,44.0,8.9,12,11.0,95400,7,8,2011,0,15,1,250,2,405.0,17.94,16.0,9.3,14,23.0,35900,4,2,2016,0,7,1,410,8,531.0,4.26,30.0,6.5,3,13.0,46300
2468,5,1,2,2,2014,0,5,1,585,8,445.5,3.49,50.0,7.4,1,14.0,32500,10,7,2016,5,5,1,300,1,528.0,47.78,63.0,9.4,15,13.0,141200,7,2,2016,10,10,1,250,4,319.0,13.05,22.0,6.5,15,8.0,57400,4,9,2016,0,3,1,248,17,534.0,19.36,11.0,5.3,3,16.0,111900
2468,6,1,2,2,2014,0,10,1,445,4,364.5,4.85,36.0,11.4,2,11.0,32500,4,13,2016,0,7,1,428,10,616.0,11.83,18.0,8.7,2,128.0,75000,2,2,2016,0,7,1,744,12,446.0,3.36,52.0,11.4,2,14.0,55100,3,5,2014,0,0,3,842,1,639.0,15.61,51.0,7.3,5,8.0,65100
2468,7,1,2,2,2014,0,3,1,351,8,364.5,5.82,30.0,11.4,3,14.0,42000,5,1,2016,0,5,1,605,3,531.0,3.73,50.0,11.5,2,13.0,52800,2,2,2016,0,10,1,423,12,304.0,5.63,31.0,11.4,3,15.0,55100,6,6,2016,0,10,1,790,1,440.0,3.59,52.0,11.4,3,16.0,66800
2468,8,1,2,2,2014,0,5,1,515,4,303.75,8.08,36.0,7.4,1,14.0,42000,3,7,2016,4,0,2,770,2,600.0,11.37,35.0,9.4,5,21.0,85900,2,2,2012,0,5,1,701,6,365.0,5.94,49.0,11.4,4,11.0,24400,9,5,2016,6,5,1,100,1,480.0,15.75,71.0,3.3,12,9.0,101300
2480,3,3,9,3,2016,4,5,1,100,2,288.75,15.11,74.0,5.1,12,13.0,53500,2,5,2014,0,3,1,365,2,844.0,6.47,27.0,4.1,4,9.0,33500,9,4,2016,5,0,2,300,1,457.0,10.35,108.0,4.6,10,11.0,86600,1,3,2014,0,3,1,432,126,323.0,5.46,32.0,5.5,3,14.0,20800
2480,4,1,9,3,2016,1,0,3,150,1,481.25,2.7,124.0,5.1,12,13.0,53500,1,1,2013,0,5,1,381,111,319.0,8.82,33.0,7.5,4,11.0,9800,5,3,2016,0,7,1,399,9,323.0,13.51,28.0,5.5,2,18.0,31900,3,12,2016,8,0,3,648,1,387.0,11.06,36.0,9.5,6,25.0,59500
2480,5,4,9,3,2016,0,20,1,80,2,346.5,9.02,124.0,9.1,12,10.0,40000,6,10,2016,0,7,1,720,2,495.0,11.66,40.0,10.7,3,11.0,30700,4,3,2013,0,3,1,285,20,323.0,10.65,20.0,9.5,1,19.0,12300,2,5,2016,0,3,1,378,4,608.0,18.19,24.0,4.1,3,8.0,48600
2480,6,1,9,3,2016,5,20,1,150,4,346.5,2.7,124.0,5.1,12,10.0,60000,7,3,2016,9,15,1,200,2,538.0,6.89,25.0,5.5,14,8.0,44500,4,4,2013,0,10,1,340,2,512.0,20.29,21.0,9.0,2,16.0,23600,9,5,2016,7,15,1,80,1,704.0,4.72,71.0,3.3,9,7.0,67900
2480,7,1,9,3,2016,7,0,2,300,1,346.5,9.42,89.0,5.1,9,13.0,53500,8,8,2016,9,15,1,250,4,338.0,18.72,23.0,10.0,15,23.0,73300,5,3,2016,0,3,1,648,7,323.0,7.88,48.0,5.5,1,15.0,31900,2,13,2013,0,10,1,446,1,482.0,17.12,17.0,9.7,1,84.0,31000
2480,8,1,9,3,2016,6,15,1,300,2,288.75,4.53,74.0,9.1,10,10.0,53500,9,2,2016,8,0,2,80,1,347.0,2.94,114.0,6.1,11,10.0,50000,2,3,2016,0,5,1,495,20,446.0,14.55,30.0,10.3,4,15.0,33200,7,4,2016,0,10,1,300,4,349.0,19.57,22.0,9.0,16,9.0,49800
2480,1,1,9,3,2016,1,5,1,150,4,423.5,7.69,109.0,5.1,10,13.0,60000,4,10,2016,0,3,1,228,3,588.0,35.5,12.0,9.9,1,13.0,22200,9,5,2016,0,0,3,80,4,480.0,14.21,59.0,7.3,10,9.0,78200,8,3,2016,10,5,1,300,2,473.0,15.94,27.0,10.3,16,9.0,39800
2480,2,2,9,3,2016,7,10,1,80,1,346.5,4.53,74.0,5.1,9,10.0,46500,9,3,2016,7,5,1,100,4,347.0,3.77,89.0,9.1,9,13.0,60000,6,2,2016,0,7,1,491,2,446.0,12.96,36.0,7.4,4,11.0,27600,4,8,2016,0,5,1,239,8,495.0,22.82,14.0,9.3,3,31.0,39700
2486,1,1,5,11,2016,0,5,1,473,2,486.0,29.62,21.0,9.4,2,16.0,56000,4,5,2014,0,3,1,299,1,639.0,6.73,19.0,7.5,1,10.0,47800,2,8,2014,0,3,1,410,1,387.0,18.19,24.0,6.0,4,25.0,69300,5,4,2016,0,3,1,733,4,349.0,16.81,37.0,5.0,1,20.0,100800
2486,2,1,5,11,2016,0,5,1,551,4,594.0,14.81,21.0,5.4,2,13.0,74900,8,10,2016,7,15,1,200,4,517.0,13.45,32.0,10.7,14,10.0,80800,3,9,2016,7,10,1,814,1,364.0,19.26,31.0,4.9,7,16.0,130400,7,11,2016,9,5,1,250,4,405.0,28.7,15.0,9.4,14,8.0,91100
2486,3,1,5,11,2016,0,10,1,585,4,675.0,17.94,26.0,9.4,2,17.0,56000,1,13,2016,0,3,1,404,6,504.0,25.68,17.0,12.7,4,99.0,46700,5,11,2016,0,7,1,683,2,594.0,17.94,26.0,5.4,2,13.0,74900,10,9,2016,7,15,1,150,4,606.0,70.55,32.0,4.9,16,13.0,186300
2486,4,1,5,11,2016,0,7,1,715,2,405.0,17.94,26.0,5.4,2,13.0,84000,4,13,2013,0,3,1,270,11,420.0,17.75,12.0,12.7,3,128.0,39400,2,9,2016,0,7,1,518,6,345.0,25.3,23.0,10.0,2,18.0,116400,5,6,2013,0,3,1,722,2,319.0,11.38,41.0,6.5,1,15.0,30700
2486,5,1,5,11,2016,0,10,1,473,3,594.0,8.89,21.0,9.4,1,17.0,84000,9,11,2016,4,10,1,150,1,437.0,4.93,68.0,9.0,12,12.0,109300,3,12,2016,3,0,2,900,1,387.0,7.96,50.0,5.5,7,33.0,67300,1,4,2014,0,5,1,529,56,512.0,6.24,28.0,9.0,2,16.0,50900
2486,6,1,5,11,2016,0,5,1,713,3,594.0,20.73,30.0,9.4,3,14.0,56000,7,4,2016,10,5,1,300,2,349.0,31.89,18.0,5.0,15,11.0,109200,5,8,2016,0,10,1,410,2,338.0,25.92,24.0,5.3,1,30.0,88700,9,10,2016,6,5,1,100,1,383.0,11.03,76.0,9.5,10,12.0,73100
2486,7,1,5,11,2016,0,7,1,788,2,675.0,20.73,30.0,9.4,3,17.0,74900,7,13,2016,2,20,1,200,2,616.0,15.11,19.0,12.7,16,80.0,60700,5,9,2016,0,5,1,605,1,364.0,28.27,22.0,9.3,4,22.0,97100,9,11,2016,5,15,1,300,2,534.0,6.1,55.0,5.0,9,12.0,81700
2486,8,1,5,11,2016,0,7,1,495,4,675.0,17.28,18.0,9.4,3,14.0,65100,7,11,2016,0,10,1,300,1,594.0,7.83,22.0,9.4,13,8.0,91100,5,2,2016,0,7,1,618,6,531.0,6.22,50.0,10.5,2,13.0,38800,9,13,2016,5,15,1,100,4,631.0,24.3,46.0,12.1,12,73.0,81700
2487,1,2,2,10,2016,0,5,1,450,2,562.5,17.46,25.0,10.7,1,15.0,24200,1,10,2014,0,10,1,506,13,588.0,18.98,23.0,9.9,3,13.0,18700,5,13,2013,0,7,1,770,4,700.0,20.27,28.0,8.7,3,128.0,20800,2,2,2016,0,10,1,608,6,506.0,8.39,52.0,7.4,4,14.0,25000
2487,2,1,2,10,2016,0,7,1,660,1,495.0,14.55,30.0,10.7,4,11.0,27800,2,4,2016,0,3,1,502,2,550.0,14.08,31.0,9.7,3,12.0,32400,9,10,2016,6,0,3,300,1,319.0,16.13,52.0,9.5,12,9.0,43700,7,5,2016,7,15,1,300,1,781.0,8.61,20.0,7.5,15,8.0,45700
2487,3,3,2,10,2016,0,10,1,475,1,495.0,6.98,25.0,10.7,3,15.0,27800,4,11,2014,0,3,1,468,29,486.0,12.53,17.0,9.4,2,14.0,25800,2,10,2016,0,5,1,462,1,338.0,8.31,21.0,10.7,4,11.0,20800,3,2,2016,8,20,1,956,4,531.0,8.53,70.0,10.1,8,13.0,31400
2487,4,4,2,10,2016,0,10,1,475,4,562.5,23.28,25.0,6.7,1,11.0,24200,8,8,2016,9,15,1,200,2,495.0,13.45,32.0,6.0,14,24.0,44700,7,11,2016,1,20,1,150,1,594.0,33.12,13.0,5.4,15,10.0,37600,3,10,2015,0,10,1,840,2,517.0,19.9,40.0,9.5,5,13.0,22500
2487,5,1,2,10,2016,0,7,1,441,4,337.5,20.79,21.0,10.7,2,14.0,24200,8,5,2016,0,5,1,250,1,781.0,11.04,26.0,8.1,14,6.0,59100,7,10,2016,9,5,1,300,1,353.0,19.13,15.0,9.9,16,8.0,25100,3,11,2016,8,5,1,713,1,594.0,26.53,30.0,9.0,6,10.0,30200
2487,6,4,2,10,2016,0,3,1,770,2,405.0,16.63,35.0,6.7,1,11.0,31200,2,4,2016,0,7,1,530,4,396.0,18.77,31.0,5.7,3,12.0,37700,9,3,2016,6,15,1,100,4,424.0,10.26,109.0,9.1,12,10.0,42000,7,10,2016,10,5,1,150,1,588.0,10.13,17.0,9.9,16,10.0,21600
2487,7,1,2,10,2016,0,10,1,441,1,337.5,8.31,21.0,6.7,1,11.0,20800,1,7,2016,0,5,1,420,18,360.0,8.73,20.0,5.8,3,21.0,32000,4,4,2014,0,7,1,410,2,419.0,8.88,24.0,5.0,1,16.0,21500,2,10,2016,0,3,1,378,4,405.0,8.31,21.0,10.7,3,11.0,27800
2487,8,1,2,10,2016,0,7,1,462,1,337.5,20.79,21.0,6.7,2,11.0,20800,9,1,2016,4,20,1,80,9,424.0,14.33,78.0,7.0,11,8.0,34900,7,13,2016,10,5,1,300,2,420.0,9.06,19.0,8.7,16,59.0,42200,4,10,2016,0,5,1,216,3,423.0,17.75,12.0,5.9,3,17.0,17500
2489,5,1,9,3,2016,4,10,1,300,1,481.25,4.51,124.0,9.1,9,13.0,65100,7,9,2016,2,15,1,300,1,364.0,31.89,18.0,5.3,13,13.0,99900,4,3,2016,0,7,1,331,30,387.0,15.21,21.0,9.5,3,15.0,50400,9,5,2015,0,20,1,80,1,576.0,6.65,84.0,3.3,9,9.0,66600
2489,6,2,9,3,2016,8,20,1,150,1,423.5,15.11,74.0,9.1,11,10.0,84000,9,2,2016,3,10,1,150,2,424.0,14.52,77.0,6.1,12,10.0,62400,1,3,2013,0,10,1,297,160,473.0,19.84,22.0,5.5,1,15.0,19000,7,8,2016,8,10,1,300,2,563.0,27.33,21.0,5.3,15,18.0,69000
2489,7,1,9,3,2016,1,5,1,300,4,481.25,5.13,109.0,5.1,9,10.0,84000,9,12,2016,9,10,1,300,1,424.0,9.98,56.0,5.5,11,23.0,80700,8,7,2016,8,5,1,300,2,432.0,14.35,20.0,6.6,14,17.0,63900,5,3,2016,0,7,1,756,10,323.0,12.96,48.0,5.5,3,14.0,57500
2489,8,1,9,3,2016,9,0,3,300,1,423.5,7.55,74.0,5.1,9,13.0,84000,4,5,2014,0,5,1,314,4,888.0,19.36,22.0,3.5,2,10.0,44200,9,13,2016,5,10,1,80,1,556.0,7.26,77.0,8.1,10,90.0,67400,6,3,2016,0,3,1,675,4,304.0,12.44,50.0,10.3,3,16.0,69600
2489,1,2,9,3,2016,0,0,2,100,4,423.5,7.69,109.0,5.1,10,10.0,65100,9,7,2016,6,0,3,100,4,323.0,9.21,91.0,5.4,9,14.0,74600,8,1,2016,1,15,1,200,2,468.0,19.79,29.0,12.5,15,6.0,53300,5,3,2013,0,5,1,660,3,323.0,4.67,40.0,9.5,1,15.0,19500
2489,2,1,9,3,2016,7,0,3,150,4,423.5,7.55,74.0,9.1,11,13.0,56000,9,5,2016,1,0,2,80,1,800.0,6.43,87.0,7.3,11,9.0,95100,10,3,2016,1,20,1,250,1,538.0,35.0,86.0,9.1,16,11.0,85500,5,10,2014,0,7,1,576,1,588.0,19.44,32.0,9.9,1,13.0,26600
2489,3,1,9,3,2016,0,20,1,100,2,481.25,6.76,124.0,9.1,10,10.0,56000,4,6,2016,0,7,1,282,6,531.0,26.63,16.0,10.5,3,20.0,45000,9,12,2016,0,20,1,100,4,424.0,12.51,67.0,9.5,11,23.0,69400,6,3,2016,0,5,1,485,1,506.0,18.29,34.0,10.3,4,16.0,62100
2489,4,1,9,3,2016,1,10,1,80,2,346.5,4.53,74.0,5.1,12,10.0,84000,5,3,2014,0,3,1,725,10,473.0,6.76,46.0,9.5,2,14.0,39100,3,12,2016,0,0,3,756,1,473.0,11.06,36.0,5.5,6,25.0,64500,9,9,2015,0,0,3,150,2,544.0,6.1,55.0,8.9,9,11.0,96900
2493,5,4,1,2,2014,0,3,1,420,172,382.5,8.56,34.0,10.5,4,13.0,13900,8,3,2016,8,10,1,150,2,387.0,3.74,46.0,10.3,14,11.0,31800,5,9,2016,0,7,1,578,1,437.0,17.2,22.0,5.3,1,17.0,68500,2,2,2012,0,10,1,432,6,365.0,8.31,35.0,7.4,3,15.0,15000
2493,6,1,1,2,2014,0,5,1,314,134,531.25,12.65,23.0,10.5,3,18.0,12000,1,8,2014,0,5,1,376,55,405.0,13.23,22.0,9.3,1,38.0,34000,6,2,2016,0,10,1,503,4,365.0,4.74,43.0,11.4,1,14.0,38400,4,9,2011,0,10,1,225,29,606.0,12.78,10.0,5.3,1,21.0,19600
2493,7,1,1,2,2014,0,5,1,519,210,318.75,15.32,38.0,6.5,4,17.0,16100,10,7,2014,0,20,1,250,1,432.0,17.04,53.0,9.4,15,12.0,56600,5,2,2016,0,10,1,543,7,383.0,10.6,44.0,10.5,2,17.0,31800,3,11,2014,0,0,3,1100,4,405.0,9.95,40.0,9.0,8,10.0,36300
2493,8,1,1,2,2014,0,7,1,333,172,531.25,10.78,27.0,6.5,1,18.0,16100,4,8,2011,0,10,1,292,5,495.0,17.75,18.0,5.3,2,38.0,18100,2,2,2016,0,5,1,363,6,446.0,9.39,31.0,11.4,1,15.0,29500,1,1,2016,0,5,1,238,95,531.0,12.13,24.0,11.5,3,11.0,18200
2493,1,1,1,2,2014,0,3,1,469,172,318.75,11.49,38.0,10.5,3,13.0,13900,3,11,2014,0,10,1,831,1,675.0,6.82,35.0,5.0,5,12.0,36300,1,5,2012,0,7,1,299,139,533.0,20.79,21.0,7.5,3,13.0,14900,10,2,2016,8,20,1,150,1,468.0,11.43,79.0,6.1,16,8.0,52900
2493,2,1,1,2,2014,0,10,1,386,134,467.5,6.47,27.0,6.5,2,18.0,18000,4,5,2014,0,10,1,216,2,639.0,19.97,16.0,7.5,4,10.0,22700,1,2,2014,0,3,1,314,248,383.0,7.59,23.0,10.5,2,17.0,13900,6,6,2016,0,10,1,533,1,500.0,5.04,37.0,7.4,1,13.0,41100
2493,3,2,1,2,2014,0,10,1,316,248,318.75,16.17,27.0,6.5,1,17.0,13900,1,2,2014,0,7,1,464,210,319.0,12.84,34.0,6.5,2,13.0,16100,9,8,2014,0,15,1,300,1,506.0,17.11,49.0,8.9,11,28.0,53000,7,13,2016,8,15,1,300,4,700.0,22.66,19.0,8.7,15,80.0,33200
2493,4,1,1,2,2014,0,3,1,519,210,467.5,4.59,38.0,6.5,1,18.0,12000,10,1,2016,5,5,1,200,2,468.0,46.31,65.0,11.0,16,6.0,36500,5,9,2011,0,10,1,468,4,534.0,13.34,17.0,5.3,2,22.0,26000,3,4,2016,0,20,1,567,1,512.0,22.74,35.0,4.6,7,12.0,64200
2495,1,3,9,3,2009,0,0,3,300,2,423.5,13.8,81.0,9.1,10,10.0,35600,1,10,2009,0,7,1,285,12,353.0,19.4,15.0,9.9,3,16.0,33600,5,3,2006,0,10,1,495,1,387.0,12.62,30.0,5.5,4,19.0,9400,3,9,2012,0,10,1,630,4,534.0,16.58,24.0,8.9,6,16.0,165500
2495,2,4,9,3,2009,0,0,2,150,1,423.5,2.99,112.0,5.1,11,10.0,35600,9,9,2012,0,20,1,100,2,392.0,6.21,54.0,4.9,10,15.0,184300,1,3,2007,0,7,1,495,128,538.0,19.4,30.0,9.5,1,18.0,9800,5,1,2007,0,10,1,436,4,468.0,17.2,44.0,7.5,4,13.0,9200
2495,3,1,9,3,2009,0,5,1,300,4,346.5,4.93,68.0,9.1,12,13.0,39900,4,4,2007,0,5,1,246,3,419.0,16.38,13.0,5.0,2,20.0,14800,9,3,2012,0,0,2,150,4,481.0,4.79,70.0,9.1,10,13.0,66100,1,12,2016,0,3,1,551,8,323.0,20.07,29.0,5.9,3,44.0,93800
2495,4,3,9,3,2009,0,0,3,150,1,423.5,4.93,68.0,5.1,12,10.0,35600,9,3,2012,0,0,2,300,1,289.0,3.29,102.0,5.1,12,10.0,76000,1,13,2006,0,7,1,394,3,504.0,11.64,15.0,8.7,4,105.0,12700,5,11,2011,0,7,1,360,4,594.0,14.19,16.0,9.4,2,16.0,78500
2495,5,4,9,3,2009,0,15,1,150,2,481.25,4.99,112.0,5.1,10,10.0,30900,3,6,2012,0,20,1,720,1,319.0,7.96,50.0,10.1,5,15.0,71300,9,7,2012,0,0,2,150,2,387.0,7.45,75.0,9.4,9,19.0,153300,1,3,2007,0,7,1,396,81,323.0,7.28,24.0,9.5,4,19.0,9800
2495,6,1,9,3,2009,0,20,1,150,4,481.25,9.98,112.0,5.1,12,10.0,30900,7,8,2011,0,15,1,250,4,495.0,33.12,13.0,9.3,15,23.0,91800,4,9,2016,0,3,1,293,21,606.0,32.77,13.0,9.3,3,16.0,165700,9,3,2016,0,10,1,80,1,347.0,12.56,89.0,5.1,9,13.0,177100
2495,7,2,9,3,2009,0,15,1,300,1,288.75,5.65,99.0,9.1,12,13.0,30900,2,3,2011,0,7,1,545,14,304.0,13.23,33.0,6.3,4,15.0,39700,9,5,2012,0,15,1,300,1,480.0,8.34,67.0,7.3,12,7.0,124300,1,1,2006,0,7,1,261,90,468.0,17.46,25.0,11.5,4,13.0,5900
2495,8,1,9,3,2009,0,5,1,150,1,346.5,16.44,68.0,9.1,12,10.0,26600,1,2,2011,0,10,1,386,165,468.0,17.64,33.0,10.5,4,18.0,31600,7,10,2012,0,10,1,250,2,588.0,24.96,23.0,5.9,15,10.0,70800,3,3,2012,0,5,1,513,2,538.0,20.95,38.0,9.1,7,14.0,45600
2496,1,1,5,11,2012,0,3,1,630,2,405.0,16.66,28.0,9.4,4,13.0,24000,4,7,2015,0,5,1,252,3,432.0,17.75,12.0,9.8,1,22.0,45400,2,6,2009,0,3,1,518,4,360.0,9.07,36.0,7.4,2,16.0,13600,5,11,2016,0,10,1,428,2,486.0,25.92,18.0,5.4,3,17.0,63200
2496,2,1,5,11,2012,0,5,1,383,1,405.0,27.44,17.0,5.4,3,14.0,27900,5,1,2010,0,5,1,481,5,383.0,10.14,46.0,7.5,1,10.0,8500,9,11,2016,0,0,2,100,4,534.0,10.89,77.0,9.0,11,12.0,82300,4,9,2015,0,5,1,236,25,364.0,14.2,9.0,5.3,2,22.0,61200
2496,3,4,5,11,2012,0,3,1,540,1,594.0,7.77,24.0,5.4,4,16.0,27900,4,8,2016,0,7,1,342,5,495.0,21.3,20.0,5.3,3,30.0,50800,2,4,2012,0,10,1,389,4,484.0,10.1,24.0,5.7,3,17.0,30400,5,11,2012,0,10,1,665,1,675.0,6.66,28.0,5.4,2,16.0,36000
2496,4,4,5,11,2012,0,5,1,450,4,486.0,23.33,20.0,9.4,1,17.0,32100,3,8,2016,1,0,2,564,2,405.0,12.06,33.0,8.9,6,22.0,67700,7,4,2012,0,5,1,250,4,512.0,20.5,28.0,5.0,16,9.0,23600,5,11,2015,0,5,1,383,2,405.0,27.44,17.0,5.4,3,17.0,35900
2496,5,1,5,11,2012,0,5,1,570,1,486.0,19.44,24.0,5.4,3,13.0,27900,1,11,2009,0,7,1,356,19,405.0,38.8,15.0,9.4,1,14.0,14200,5,6,2009,0,3,1,504,4,319.0,13.33,35.0,10.5,3,15.0,11200,9,2,2012,0,15,1,150,4,347.0,4.59,73.0,10.1,11,9.0,32600
2496,6,1,5,11,2012,0,3,1,525,2,594.0,9.33,20.0,5.4,4,14.0,24000,10,11,2012,0,10,1,250,1,594.0,62.71,36.0,9.0,14,10.0,53600,3,9,2012,0,5,1,653,1,534.0,27.45,29.0,8.9,5,12.0,63900,1,5,2014,0,7,1,351,166,888.0,9.33,26.0,7.5,1,13.0,38400
2496,7,4,5,11,2012,0,5,1,660,1,405.0,7.77,24.0,5.4,3,14.0,32100,5,9,2014,0,3,1,578,2,437.0,8.89,21.0,5.3,4,21.0,63200,10,11,2016,0,5,1,150,1,486.0,48.03,47.0,9.0,14,10.0,94000,3,1,2016,0,10,1,732,4,319.0,3.41,70.0,11.0,6,10.0,40500
2496,8,1,5,11,2012,0,5,1,630,2,594.0,25.92,24.0,9.4,2,14.0,32100,7,8,2012,0,15,1,300,1,338.0,26.91,16.0,9.3,13,24.0,47000,4,11,2012,0,3,1,275,22,405.0,31.95,10.0,9.4,2,16.0,31600,2,7,2015,0,7,1,589,3,341.0,14.08,31.0,10.6,3,18.0,47000
2497,5,1,1,9,2014,0,5,1,303,5,606.25,26.45,11.0,9.3,2,21.0,42800,2,1,2016,0,10,1,455,4,446.0,6.33,46.0,8.5,3,12.0,29400,1,12,2011,0,7,1,483,9,387.0,12.65,23.0,9.9,4,35.0,17200,9,9,2014,0,0,3,150,2,392.0,6.1,55.0,4.9,11,14.0,84000
2497,6,1,1,9,2014,0,5,1,523,5,606.25,22.97,19.0,5.3,1,22.0,37200,3,9,2014,0,0,2,525,1,364.0,11.94,20.0,8.9,5,13.0,67100,1,2,2016,0,5,1,343,139,531.0,18.19,24.0,10.5,1,14.0,19800,10,4,2014,0,10,1,150,1,349.0,35.83,63.0,8.6,14,12.0,54200
2497,7,3,1,9,2014,0,3,1,404,4,533.5,34.24,17.0,5.3,1,16.0,37200,5,13,2016,0,10,1,495,2,420.0,34.56,18.0,8.7,2,99.0,39900,2,9,2011,0,10,1,660,8,345.0,24.25,24.0,6.0,4,18.0,26100,1,12,2016,0,5,1,374,6,387.0,34.24,17.0,5.9,1,43.0,39400
2497,8,2,1,9,2014,0,10,1,303,4,533.5,26.45,11.0,9.3,2,22.0,32000,1,9,2016,0,7,1,385,3,606.0,20.79,14.0,5.3,4,22.0,49600,2,6,2016,0,10,1,486,3,440.0,9.09,32.0,11.4,1,17.0,29700,7,13,2012,0,15,1,200,1,420.0,30.75,14.0,8.7,15,63.0,29000
2497,1,3,1,9,2014,0,10,1,248,4,436.5,52.91,11.0,5.3,3,16.0,32000,3,11,2016,0,0,2,656,1,675.0,31.84,25.0,9.0,6,10.0,53500,1,9,2016,0,10,1,383,5,606.0,34.24,17.0,5.3,1,17.0,57000,10,2,2016,4,15,1,150,2,383.0,16.72,54.0,10.1,15,8.0,39600
2497,2,1,1,9,2014,0,5,1,383,4,436.5,10.27,17.0,9.3,1,21.0,32000,2,7,2014,0,10,1,441,3,341.0,8.31,21.0,10.6,1,24.0,39700,1,10,2012,0,10,1,418,18,517.0,7.94,22.0,9.9,4,13.0,14800,9,9,2016,9,0,2,150,4,392.0,28.67,39.0,4.9,9,15.0,86800
2497,3,2,1,9,2014,0,7,1,333,3,436.5,41.57,14.0,9.3,1,22.0,32000,1,11,2016,0,10,1,551,18,675.0,27.71,21.0,5.4,4,13.0,28600,9,5,2016,3,0,3,150,2,704.0,5.68,59.0,3.3,9,9.0,70600,7,9,2016,8,10,1,200,2,534.0,10.76,16.0,9.3,14,12.0,74200
2497,4,1,1,9,2014,0,5,1,523,4,606.25,30.63,19.0,9.3,1,22.0,42800,9,4,2016,1,0,3,150,1,457.0,3.53,95.0,4.6,10,13.0,90100,7,9,2016,9,5,1,250,1,534.0,15.94,18.0,5.3,13,10.0,64500,4,13,2012,0,3,1,413,16,616.0,14.2,15.0,12.7,2,134.0,18100
2499,1,2,1,8,2016,0,5,1,359,35,337.5,15.32,19.0,9.3,3,31.0,30000,1,4,2014,0,3,1,518,56,419.0,9.09,32.0,5.0,4,15.0,13800,6,13,2016,0,7,1,736,1,482.0,10.03,31.0,9.7,2,84.0,32700,4,8,2016,0,3,1,396,8,495.0,15.98,20.0,5.3,3,38.0,21000
2499,2,4,1,8,2016,0,10,1,259,35,562.5,36.38,16.0,5.3,1,40.0,30000,7,10,2016,0,10,1,300,1,517.0,10.13,17.0,9.9,16,10.0,25300,4,8,2013,0,7,1,291,8,338.0,12.53,17.0,5.3,3,40.0,20800,1,6,2014,0,7,1,304,34,319.0,29.1,20.0,6.5,4,19.0,10500
2499,3,4,1,8,2016,0,5,1,376,35,405.0,15.32,19.0,5.3,1,30.0,30000,4,8,2016,0,10,1,239,8,563.0,30.43,14.0,9.3,1,38.0,24400,2,11,2016,0,10,1,608,4,644.0,10.78,27.0,10.1,1,11.0,21100,1,12,2016,0,7,1,551,10,387.0,10.03,29.0,5.9,2,43.0,26100
